Freq.	V(1|1|1|a)	I(R129)
6.35135135135135e+005	1.89573783223379e-001,3.78007903046064e-001	1.62085243355324e-002,-7.56015806092128e-003
6.45045045045045e+005	1.94675326451401e-001,3.82176755105294e-001	1.61064934709720e-002,-7.64353510210587e-003
6.54954954954955e+005	1.99827827349984e-001,3.86273196774998e-001	1.60034434530003e-002,-7.72546393549995e-003
6.64864864864865e+005	2.05030199550067e-001,3.90296660377285e-001	1.58993960089987e-002,-7.80593320754569e-003
6.74774774774775e+005	2.10281353837320e-001,3.94246597066939e-001	1.57943729232536e-002,-7.88493194133878e-003
6.84684684684685e+005	2.15580198596424e-001,3.98122476723360e-001	1.56883960280715e-002,-7.96244953446719e-003
6.94594594594594e+005	2.20925640251853e-001,4.01923787830603e-001	1.55814871949630e-002,-8.03847575661206e-003
7.04504504504504e+005	2.26316583704985e-001,4.05650037345621e-001	1.54736683259003e-002,-8.11300074691241e-003
7.14414414414414e+005	2.31751932767410e-001,4.09300750554789e-001	1.53649613446518e-002,-8.18601501109578e-003
7.24324324324324e+005	2.37230590590300e-001,4.12875470918829e-001	1.52553881881940e-002,-8.25750941837658e-003
7.34234234234234e+005	2.42751460089731e-001,4.16373759906197e-001	1.51449707982054e-002,-8.32747519812394e-003
7.44144144144144e+005	2.48313444367870e-001,4.19795196815029e-001	1.50337311126426e-002,-8.39590393630057e-003
7.54054054054054e+005	2.53915447129953e-001,4.23139378583713e-001	1.49216910574009e-002,-8.46278757167427e-003
7.63963963963964e+005	2.59556373096996e-001,4.26405919590163e-001	1.48088725380601e-002,-8.52811839180325e-003
7.73873873873874e+005	2.65235128414218e-001,4.29594451439824e-001	1.46952974317156e-002,-8.59188902879647e-003
7.83783783783784e+005	2.70950621055159e-001,4.32704622742486e-001	1.45809875788968e-002,-8.65409245484972e-003
7.93693693693694e+005	2.76701761221515e-001,4.35736098877908e-001	1.44659647755697e-002,-8.71472197755817e-003
8.03603603603604e+005	2.82487461738731e-001,4.38688561750276e-001	1.43502507652254e-002,-8.77377123500551e-003
8.13513513513514e+005	2.88306638447412e-001,4.41561709531485e-001	1.42338672310518e-002,-8.83123419062969e-003
8.23423423423424e+005	2.94158210590669e-001,4.44355256393230e-001	1.41168357881866e-002,-8.88710512786460e-003
8.33333333333334e+005	3.00041101197507e-001,4.47068932227848e-001	1.39991779760499e-002,-8.94137864455696e-003
8.43243243243244e+005	3.05954237462428e-001,4.49702482357834e-001	1.38809152507515e-002,-8.99404964715668e-003
8.53153153153153e+005	3.11896551121459e-001,4.52255667233941e-001	1.37620689775708e-002,-9.04511334467881e-003
8.63063063063063e+005	3.17866978824821e-001,4.54728262121716e-001	1.36426604235036e-002,-9.09456524243432e-003
8.72972972972973e+005	3.23864462506536e-001,4.57120056776313e-001	1.35227107498693e-002,-9.14240113552626e-003
8.82882882882883e+005	3.29887949751296e-001,4.59430855105353e-001	1.34022410049741e-002,-9.18861710210705e-003
8.92792792792793e+005	3.35936394158970e-001,4.61660474819593e-001	1.32812721168206e-002,-9.23320949639186e-003
9.02702702702703e+005	3.42008755707189e-001,4.63808747071087e-001	1.31598248858562e-002,-9.27617494142174e-003
9.12612612612613e+005	3.48104001112494e-001,4.65875516078466e-001	1.30379199777501e-002,-9.31751032156932e-003
9.22522522522523e+005	3.54221104190621e-001,4.67860638738927e-001	1.29155779161876e-002,-9.35721277477853e-003
9.32432432432433e+005	3.60359046216560e-001,4.69763984226412e-001	1.27928190756688e-002,-9.39527968452823e-003
9.42342342342343e+005	3.66516816285104e-001,4.71585433575409e-001	1.26696636742979e-002,-9.43170867150818e-003
9.52252252252253e+005	3.72693411672707e-001,4.73324879249699e-001	1.25461317665459e-002,-9.46649758499398e-003
9.62162162162163e+005	3.78887838201571e-001,4.74982224695274e-001	1.24222432359686e-002,-9.49964449390548e-003
9.72072072072073e+005	3.85099110606998e-001,4.76557383876545e-001	1.22980177878600e-002,-9.53114767753089e-003
9.81981981981983e+005	3.91326252909166e-001,4.78050280794818e-001	1.21734749418167e-002,-9.56100561589637e-003
9.91891891891893e+005	3.97568298790649e-001,4.79460848987878e-001	1.20486340241870e-002,-9.58921697975756e-003
1.00180180180180e+006	4.03824291981171e-001,4.80789031009337e-001	1.19235141603766e-002,-9.61578062018673e-003
1.01171171171171e+006	4.10093286651238e-001,4.82034777886249e-001	1.17981342669752e-002,-9.64069555772497e-003
1.02162162162162e+006	4.16374347816563e-001,4.83198048553227e-001	1.16725130436687e-002,-9.66396097106454e-003
1.03153153153153e+006	4.22666551755396e-001,4.84278809261101e-001	1.15466689648921e-002,-9.68557618522203e-003
1.04144144144144e+006	4.28968986441177e-001,4.85277032957832e-001	1.14206202711765e-002,-9.70554065915665e-003
1.05135135135135e+006	4.35280751993241e-001,4.86192698639094e-001	1.12943849601352e-002,-9.72385397278189e-003
1.06126126126126e+006	4.41600961148683e-001,4.87025790665563e-001	1.11679807770263e-002,-9.74051581331127e-003
1.07117117117117e+006	4.47928739758907e-001,4.87776298043498e-001	1.10414252048219e-002,-9.75552596086997e-003
1.08108108108108e+006	4.54263227314875e-001,4.88444213664724e-001	1.09147354537025e-002,-9.76888427329448e-003
1.09099099099099e+006	4.60603577505655e-001,4.89029533501524e-001	1.07879284498869e-002,-9.78059067003048e-003
1.10090090090090e+006	4.66948958815520e-001,4.89532255751286e-001	1.06610208236896e-002,-9.79064511502572e-003
1.11081081081081e+006	4.73298555165616e-001,4.89952379924942e-001	1.05340288966877e-002,-9.79904759849885e-003
1.12072072072072e+006	4.79651566607141e-001,4.90289905872326e-001	1.04069686678572e-002,-9.80579811744652e-003
1.13063063063063e+006	4.86007210074018e-001,4.90544832736464e-001	1.02798557985196e-002,-9.81089665472928e-003
1.14054054054054e+006	4.92364720204298e-001,4.90717157827544e-001	1.01527055959140e-002,-9.81434315655089e-003
1.15045045045045e+006	4.98723350241006e-001,4.90806875405775e-001	1.00255329951799e-002,-9.81613750811549e-003
1.16036036036036e+006	5.05082373024885e-001,4.90813975360512e-001	9.89835253950231e-003,-9.81627950721025e-003
1.17027027027027e+006	5.11441082093538e-001,4.90738441770916e-001	9.77117835812925e-003,-9.81476883541831e-003
1.18018018018018e+006	5.17798792903992e-001,4.90580251330738e-001	9.64402414192016e-003,-9.81160502661476e-003
1.19009009009009e+006	5.24154844198602e-001,4.90339371616789e-001	9.51690311602797e-003,-9.80678743233579e-003
1.20000000000000e+006	5.30508599537802e-001,4.90015759176818e-001	9.38982800924397e-003,-9.80031518353637e-003
1.20990990990991e+006	5.36859449027493e-001,4.89609357407982e-001	9.26281101945014e-003,-9.79218714815965e-003
1.21981981981982e+006	5.43206811274019e-001,4.89120094191519e-001	9.13586377451962e-003,-9.78240188383037e-003
1.22972972972973e+006	5.49550135606026e-001,4.88547879242385e-001	9.00899728787947e-003,-9.77095758484770e-003
1.23963963963964e+006	5.55888904610197e-001,4.87892601124246e-001	8.88222190779607e-003,-9.75785202248493e-003
1.24954954954955e+006	5.62222637037322e-001,4.87154123869769e-001	8.75554725925355e-003,-9.74308247739537e-003
1.25945945945946e+006	5.68550891146881e-001,4.86332283133245e-001	8.62898217706239e-003,-9.72664566266490e-003
1.26936936936937e+006	5.74873268572772e-001,4.85426881786364e-001	8.50253462854455e-003,-9.70853763572729e-003
1.27927927927928e+006	5.81189418810947e-001,4.84437684847522e-001	8.37621162378106e-003,-9.68875369695043e-003
1.28918918918919e+006	5.87499044452367e-001,4.83364413609188e-001	8.25001911095266e-003,-9.66728827218376e-003
1.29909909909910e+006	5.93801907313345e-001,4.82206738794840e-001	8.12396185373309e-003,-9.64413477589680e-003
1.30900900900901e+006	6.00097835651688e-001,4.80964272534466e-001	7.99804328696624e-003,-9.61928545068932e-003
1.31891891891892e+006	6.06386732703545e-001,4.79636558892684e-001	7.87226534592910e-003,-9.59273117785369e-003
1.32882882882883e+006	6.12668586835757e-001,4.78223062611667e-001	7.74662826328486e-003,-9.56446125223333e-003
1.33873873873874e+006	6.18943483686173e-001,4.76723155636433e-001	7.62113032627655e-003,-9.53446311272866e-003
1.34864864864865e+006	6.25211620766001e-001,4.75136100864324e-001	7.49576758467998e-003,-9.50272201728648e-003
1.35855855855856e+006	6.31473325132314e-001,4.73461032391596e-001	7.37053349735373e-003,-9.46922064783193e-003
1.36846846846847e+006	6.37729074917179e-001,4.71696931301035e-001	7.24541850165641e-003,-9.43393862602071e-003
1.37837837837838e+006	6.43979525739650e-001,4.69842595720248e-001	7.12040948520700e-003,-9.39685191440496e-003
1.38828828828829e+006	6.50225543352328e-001,4.67896603443950e-001	6.99548913295344e-003,-9.35793206887900e-003
1.39819819819820e+006	6.56468244321069e-001,4.65857264799644e-001	6.87063511357861e-003,-9.31714529599288e-003
1.40810810810811e+006	6.62709047157060e-001,4.63722562560095e-001	6.74581905685881e-003,-9.27445125120191e-003
1.41801801801802e+006	6.68949737193572e-001,4.61490074436555e-001	6.62100525612856e-003,-9.22980148873109e-003
1.42792792792793e+006	6.75192549744702e-001,4.59156871815973e-001	6.49614900510596e-003,-9.18313743631946e-003
1.43783783783784e+006	6.81440277884714e-001,4.56719385597409e-001	6.37119444230573e-003,-9.13438771194819e-003
1.44774774774775e+006	6.87696413834294e-001,4.54173225681469e-001	6.24607172331413e-003,-9.08346451362937e-003
1.45765765765766e+006	6.93965336898003e-001,4.51512933928350e-001	6.12069326203995e-003,-9.03025867856701e-003
1.46756756756756e+006	7.00252566922041e-001,4.48731639577519e-001	5.99494866155918e-003,-8.97463279155039e-003
1.47747747747747e+006	7.06565111591322e-001,4.45820568247055e-001	5.86869776817357e-003,-8.91641136494110e-003
1.48738738738738e+006	7.12911950692238e-001,4.42768325163600e-001	5.74176098615524e-003,-8.85536650327201e-003
1.49729729729729e+006	7.19304724410712e-001,4.39559819454121e-001	5.61390551178576e-003,-8.79119638908242e-003
1.50720720720720e+006	7.25758732235122e-001,4.36174597287926e-001	5.48482535529757e-003,-8.72349194575851e-003
1.51711711711711e+006	7.32294415283637e-001,4.32584160567165e-001	5.35411169432725e-003,-8.65168321134330e-003
1.52702702702702e+006	7.38939606656032e-001,4.28747458256998e-001	5.22120786687936e-003,-8.57494916513996e-003
1.53693693693693e+006	7.45733018482401e-001,4.24602889600013e-001	5.08533963035198e-003,-8.49205779200026e-003
1.54684684684684e+006	7.52729700854736e-001,4.20053164000632e-001	4.94540598290528e-003,-8.40106328001264e-003
1.55675675675675e+006	7.60009363674971e-001,4.14934207588017e-001	4.79981272650058e-003,-8.29868415176034e-003
1.56666666666666e+006	7.67686882963032e-001,4.08944366204838e-001	4.64626234073936e-003,-8.17888732409676e-003
1.57657657657657e+006	7.75909409379904e-001,4.01460465780960e-001	4.48181181240191e-003,-8.02920931561919e-003
1.58648648648648e+006	7.84701629735965e-001,3.90976287556547e-001	4.30596740528070e-003,-7.81952575113094e-003
1.59639639639639e+006	7.92295513126390e-001,3.73205220219827e-001	4.15408973747220e-003,-7.46410440439654e-003
1.60630630630630e+006	7.78968503871363e-001,3.43852564859956e-001	4.42062992257275e-003,-6.87705129719912e-003
1.61621621621621e+006	7.55176257746172e-001,3.67033789610194e-001	4.89647484507657e-003,-7.34067579220387e-003
1.62612612612612e+006	7.80277786967183e-001,3.67272800738129e-001	4.39444426065635e-003,-7.34545601476257e-003
1.63603603603603e+006	7.84073827219412e-001,3.31855045915194e-001	4.31852345561176e-003,-6.63710091830387e-003
1.64594594594594e+006	7.17652887318510e-001,3.29512121659393e-001	5.64694225362981e-003,-6.59024243318786e-003
1.65585585585585e+006	7.32441219488004e-001,3.89582807720618e-001	5.35117561023993e-003,-7.79165615441236e-003
1.66576576576576e+006	7.63671167856655e-001,3.95979052753546e-001	4.72657664286690e-003,-7.91958105507092e-003
1.67567567567567e+006	7.82874519121906e-001,3.90789699307295e-001	4.34250961756187e-003,-7.81579398614591e-003
1.68558558558558e+006	7.96624901235127e-001,3.82952676852429e-001	4.06750197529747e-003,-7.65905353704857e-003
1.69549549549549e+006	8.07721851920166e-001,3.72705928743944e-001	3.84556296159667e-003,-7.45411857487888e-003
1.70540540540540e+006	8.15079220621495e-001,3.56699442464143e-001	3.69841558757010e-003,-7.13398884928285e-003
1.71531531531531e+006	7.98944169916050e-001,3.36871285579714e-001	4.02111660167901e-003,-6.73742571159429e-003
1.72522522522522e+006	7.90395790978637e-001,3.64380897017665e-001	4.19208418042726e-003,-7.28761794035330e-003
1.73513513513513e+006	8.10898966865241e-001,3.68536228989719e-001	3.78202066269519e-003,-7.37072457979437e-003
1.74504504504504e+006	8.24029985991327e-001,3.62869047421348e-001	3.51940028017346e-003,-7.25738094842696e-003
1.75495495495495e+006	8.32951825546045e-001,3.55315131694842e-001	3.34096348907911e-003,-7.10630263389685e-003
1.76486486486486e+006	8.37272214467037e-001,3.49441840268995e-001	3.25455571065926e-003,-6.98883680537990e-003
1.77477477477477e+006	8.45168060551674e-001,3.46077299905824e-001	3.09663878896652e-003,-6.92154599811648e-003
1.78468468468468e+006	8.52814693905229e-001,3.40009168061214e-001	2.94370612189542e-003,-6.80018336122428e-003
1.79459459459459e+006	8.59534388768308e-001,3.33511099940372e-001	2.80931222463383e-003,-6.67022199880745e-003
1.80450450450450e+006	8.65807000583278e-001,3.26857677073426e-001	2.68385998833444e-003,-6.53715354146852e-003
1.81441441441441e+006	8.71830218485663e-001,3.20027021815602e-001	2.56339563028674e-003,-6.40054043631205e-003
1.82432432432432e+006	8.77701774176195e-001,3.12956833037169e-001	2.44596451647609e-003,-6.25913666074339e-003
1.83423423423423e+006	8.83481671791944e-001,3.05564435136695e-001	2.33036656416112e-003,-6.11128870273390e-003
1.84414414414414e+006	8.89213012695637e-001,2.97736719295594e-001	2.21573974608726e-003,-5.95473438591189e-003
1.85405405405405e+006	8.94928265986991e-001,2.89305652246087e-001	2.10143468026018e-003,-5.78611304492175e-003
1.86396396396396e+006	9.00643962030435e-001,2.79998610469374e-001	1.98712075939131e-003,-5.59997220938749e-003
1.87387387387387e+006	9.06327512266527e-001,2.69328492457673e-001	1.87344975466947e-003,-5.38656984915347e-003
1.88378378378378e+006	9.11754074165164e-001,2.56321438377434e-001	1.76491851669672e-003,-5.12642876754869e-003
1.89369369369369e+006	9.15802320853613e-001,2.38776185435886e-001	1.68395358292774e-003,-4.77552370871772e-003
1.90360360360360e+006	9.12020852496597e-001,2.11805217782755e-001	1.75958295006807e-003,-4.23610435565511e-003
1.91351351351351e+006	8.67112620448538e-001,1.89475947874522e-001	2.65774759102924e-003,-3.78951895749045e-003
1.92342342342342e+006	8.56935976051339e-001,2.48228482018101e-001	2.86128047897323e-003,-4.96456964036202e-003
1.93333333333333e+006	8.95253308728056e-001,2.48360085564686e-001	2.09493382543887e-003,-4.96720171129372e-003
1.94324324324324e+006	9.13437611209319e-001,2.27382019906122e-001	1.73124777581363e-003,-4.54764039812244e-003
1.95315315315315e+006	9.19383357508579e-001,1.97375930344592e-001	1.61233284982841e-003,-3.94751860689184e-003
1.96306306306306e+006	8.98863533371997e-001,1.52814491268742e-001	2.02272933256007e-003,-3.05628982537484e-003
