Freq.	V(1|1|1|b)	I(R129)
1.12072072072072e+006	8.43518338278665e-001,3.53406760189075e-001	3.12963323442670e-003,-7.06813520378150e-003
1.13063063063063e+006	8.47676412712935e-001,3.49422670455997e-001	3.04647174574130e-003,-6.98845340911994e-003
1.14054054054054e+006	8.51764983037868e-001,3.45410751739513e-001	2.96470033924263e-003,-6.90821503479025e-003
1.15045045045045e+006	8.55785213290331e-001,3.41371300675048e-001	2.88429573419339e-003,-6.82742601350095e-003
1.16036036036036e+006	8.59738255522027e-001,3.37304532868588e-001	2.80523488955946e-003,-6.74609065737176e-003
1.17027027027027e+006	8.63625249494757e-001,3.33210581186805e-001	2.72749501010487e-003,-6.66421162373611e-003
1.18018018018018e+006	8.67447322430119e-001,3.29089493653062e-001	2.65105355139761e-003,-6.58178987306124e-003
1.19009009009009e+006	8.71205588810562e-001,3.24941230903591e-001	2.57588822378876e-003,-6.49882461807183e-003
1.20000000000000e+006	8.74901150228708e-001,3.20765663150724e-001	2.50197699542583e-003,-6.41531326301448e-003
1.20990990990991e+006	8.78535095281973e-001,3.16562566591172e-001	2.42929809436055e-003,-6.33125133182345e-003
1.21981981981982e+006	8.82108499509403e-001,3.12331619186775e-001	2.35783000981195e-003,-6.24663238373550e-003
1.22972972972973e+006	8.85622425367595e-001,3.08072395732361e-001	2.28755149264810e-003,-6.16144791464722e-003
1.23963963963964e+006	8.89077922242264e-001,3.03784362110014e-001	2.21844155515473e-003,-6.07568724220028e-003
1.24954954954955e+006	8.92476026491676e-001,2.99466868610364e-001	2.15047947016649e-003,-5.98933737220727e-003
1.25945945945946e+006	8.95817761517546e-001,2.95119142178847e-001	2.08364476964908e-003,-5.90238284357693e-003
1.26936936936937e+006	8.99104137858117e-001,2.90740277417068e-001	2.01791724283767e-003,-5.81480554834136e-003
1.27927927927928e+006	9.02336153296867e-001,2.86329226135202e-001	1.95327693406267e-003,-5.72658452270404e-003
1.28918918918919e+006	9.05514792978524e-001,2.81884785209035e-001	1.88970414042952e-003,-5.63769570418070e-003
1.29909909909910e+006	9.08641029521523e-001,2.77405582442525e-001	1.82717940956954e-003,-5.54811164885050e-003
1.30900900900901e+006	9.11715823112533e-001,2.72890060070672e-001	1.76568353774934e-003,-5.45780120141345e-003
1.31891891891892e+006	9.14740121563761e-001,2.68336455454095e-001	1.70519756872478e-003,-5.36672910908190e-003
1.32882882882883e+006	9.17714860306790e-001,2.63742778410665e-001	1.64570279386420e-003,-5.27485556821330e-003
1.33873873873874e+006	9.20640962286995e-001,2.59106784493710e-001	1.58718075426010e-003,-5.18213568987419e-003
1.34864864864865e+006	9.23519337708749e-001,2.54425943350763e-001	1.52961324582501e-003,-5.08851886701527e-003
1.35855855855856e+006	9.26350883561963e-001,2.49697401068054e-001	1.47298232876074e-003,-4.99394802136107e-003
1.36846846846847e+006	9.29136482832180e-001,2.44917935104852e-001	1.41727034335640e-003,-4.89835870209705e-003
1.37837837837838e+006	9.31877003255432e-001,2.40083900021529e-001	1.36245993489137e-003,-4.80167800043058e-003
1.38828828828829e+006	9.34573295418813e-001,2.35191161667148e-001	1.30853409162375e-003,-4.70382323334296e-003
1.39819819819820e+006	9.37226189918509e-001,2.30235016760630e-001	1.25547620162982e-003,-4.60470033521259e-003
1.40810810810811e+006	9.39836493152818e-001,2.25210093791241e-001	1.20327013694364e-003,-4.50420187582483e-003
1.41801801801802e+006	9.42404981123155e-001,2.20110229755533e-001	1.15190037753690e-003,-4.40220459511067e-003
1.42792792792793e+006	9.44932390299132e-001,2.14928315249646e-001	1.10135219401736e-003,-4.29856630499292e-003
1.43783783783784e+006	9.47419404103910e-001,2.09656097553988e-001	1.05161191792179e-003,-4.19312195107977e-003
1.44774774774775e+006	9.49866632771740e-001,2.04283927114084e-001	1.00266734456520e-003,-4.08567854228168e-003
1.45765765765766e+006	9.52274583006385e-001,1.98800426476836e-001	9.54508339872293e-004,-3.97600852953671e-003
1.46756756756756e+006	9.54643611637209e-001,1.93192051017501e-001	9.07127767255824e-004,-3.86384102035001e-003
1.47747747747747e+006	9.56973853597614e-001,1.87442495513351e-001	8.60522928047718e-004,-3.74884991026701e-003
1.48738738738738e+006	9.59265107615448e-001,1.81531875931419e-001	8.14697847691039e-004,-3.63063751862838e-003
1.49729729729729e+006	9.61516650123960e-001,1.75435574628704e-001	7.69666997520797e-004,-3.50871149257407e-003
1.50720720720720e+006	9.63726922956149e-001,1.69122566013606e-001	7.25461540877028e-004,-3.38245132027211e-003
1.51711711711711e+006	9.65892989678552e-001,1.62552911628924e-001	6.82140206428967e-004,-3.25105823257849e-003
1.52702702702702e+006	9.68009546344627e-001,1.55673871944056e-001	6.39809073107467e-004,-3.11347743888112e-003
1.53693693693693e+006	9.70067021563432e-001,1.48413600769089e-001	5.98659568731368e-004,-2.96827201538179e-003
1.54684684684684e+006	9.72047675524882e-001,1.40670367303337e-001	5.59046489502355e-004,-2.81340734606675e-003
1.55675675675675e+006	9.73916889631999e-001,1.32292923614871e-001	5.21662207360016e-004,-2.64585847229741e-003
1.56666666666666e+006	9.75601511032949e-001,1.23041884543743e-001	4.87969779341026e-004,-2.46083769087487e-003
1.57657657657657e+006	9.76927860906532e-001,1.12506598476408e-001	4.61442781869361e-004,-2.25013196952816e-003
1.58648648648648e+006	9.77407151171808e-001,9.99098550808281e-002	4.51856976563847e-004,-1.99819710161656e-003
1.59639639639639e+006	9.75274341509554e-001,8.36736590135439e-002	4.94513169808921e-004,-1.67347318027088e-003
1.60630630630630e+006	9.61908297198369e-001,6.25437304766265e-002	7.61834056032615e-004,-1.25087460953253e-003
1.61621621621621e+006	9.27331299922657e-001,7.50364923618900e-002	1.45337400154686e-003,-1.50072984723780e-003
1.62612612612612e+006	9.55338296164954e-001,8.67295454644531e-002	8.93234076700928e-004,-1.73459090928906e-003
1.63603603603603e+006	9.64716336597538e-001,5.96895706811870e-002	7.05673268049238e-004,-1.19379141362374e-003
1.64594594594594e+006	9.54383558114785e-001,2.57048720808802e-002	9.12328837704302e-004,-5.14097441617604e-004
1.65585585585585e+006	9.00717129433407e-001,-1.39730822114480e-002	1.98565741133186e-003,2.79461644228959e-004
1.66576576576576e+006	7.99716490359311e-001,6.74041127906488e-002	4.00567019281378e-003,-1.34808225581298e-003
1.67567567567567e+006	8.87402636459856e-001,1.49275643948421e-001	2.25194727080288e-003,-2.98551287896843e-003
1.68558558558558e+006	9.41999309124624e-001,1.24107162518580e-001	1.16001381750753e-003,-2.48214325037159e-003
1.69549549549549e+006	9.61603216968646e-001,9.32896983274841e-002	7.67935660627082e-004,-1.86579396654968e-003
1.70540540540540e+006	9.67651572431494e-001,6.32471621227966e-002	6.46968551370124e-004,-1.26494324245593e-003
1.71531531531531e+006	9.61842807177270e-001,2.96867877508967e-002	7.63143856454598e-004,-5.93735755017935e-004
1.72522522522522e+006	9.25248104775489e-001,-6.43535123779695e-003	1.49503790449023e-003,1.28707024755939e-004
1.73513513513513e+006	8.54542112175237e-001,4.57973929202377e-002	2.90915775649526e-003,-9.15947858404755e-004
1.74504504504504e+006	9.23835880868735e-001,8.90879032516265e-002	1.52328238262530e-003,-1.78175806503253e-003
1.75495495495495e+006	9.58388120938605e-001,5.56397706752998e-002	8.32237581227902e-004,-1.11279541350600e-003
