Freq.	V(1|1|1|a)	I(R129)
7.63963963963964e+005	2.94934466359612e-001,4.44926916015091e-001	1.41013106728077e-002,-8.89853832030182e-003
7.73873873873874e+005	3.01176301242157e-001,4.47793466354520e-001	1.39764739751569e-002,-8.95586932709040e-003
7.83783783783784e+005	3.07447462284586e-001,4.50568034593257e-001	1.38510507543083e-002,-9.01136069186515e-003
7.93693693693694e+005	3.13746551125463e-001,4.53250507211885e-001	1.37250689774907e-002,-9.06501014423771e-003
8.03603603603604e+005	3.20072179401000e-001,4.55840793502742e-001	1.35985564119800e-002,-9.11681587005483e-003
8.13513513513514e+005	3.26422969236443e-001,4.58338825042800e-001	1.34715406152711e-002,-9.16677650085601e-003
8.23423423423424e+005	3.32797553723286e-001,4.60744555154859e-001	1.33440489255343e-002,-9.21489110309719e-003
8.33333333333334e+005	3.39194577382554e-001,4.63057958357301e-001	1.32161084523489e-002,-9.26115916714603e-003
8.43243243243244e+005	3.45612696614392e-001,4.65279029802679e-001	1.30877460677122e-002,-9.30558059605358e-003
8.53153153153153e+005	3.52050580134263e-001,4.67407784705310e-001	1.29589883973147e-002,-9.34815569410619e-003
8.63063063063063e+005	3.58506909396119e-001,4.69444257758039e-001	1.28298618120776e-002,-9.38888515516078e-003
8.72972972972973e+005	3.64980379002919e-001,4.71388502538276e-001	1.27003924199416e-002,-9.42777005076551e-003
8.82882882882883e+005	3.71469697104958e-001,4.73240590903338e-001	1.25706060579008e-002,-9.46481181806676e-003
8.92792792792793e+005	3.77973585786496e-001,4.75000612375111e-001	1.24405282842701e-002,-9.50001224750222e-003
9.02702702702703e+005	3.84490781441245e-001,4.76668673513926e-001	1.23101843711751e-002,-9.53337347027852e-003
9.12612612612613e+005	3.91020035137354e-001,4.78244897281521e-001	1.21795992972529e-002,-9.56489794563043e-003
9.22522522522523e+005	3.97560112972548e-001,4.79729422392845e-001	1.20487977405490e-002,-9.59458844785690e-003
9.32432432432433e+005	4.04109796420207e-001,4.81122402656391e-001	1.19178040715959e-002,-9.62244805312782e-003
9.42342342342343e+005	4.10667882667219e-001,4.82424006302643e-001	1.17866423466556e-002,-9.64848012605285e-003
9.52252252252253e+005	4.17233184944526e-001,4.83634415300106e-001	1.16553363011095e-002,-9.67268830600213e-003
9.62162162162163e+005	4.23804532851398e-001,4.84753824658283e-001	1.15239093429720e-002,-9.69507649316565e-003
9.72072072072073e+005	4.30380772674552e-001,4.85782441716800e-001	1.13923845465090e-002,-9.71564883433599e-003
9.81981981981983e+005	4.36960767703377e-001,4.86720485419771e-001	1.12607846459325e-002,-9.73440970839541e-003
9.91891891891893e+005	4.43543398542645e-001,4.87568185574282e-001	1.11291320291471e-002,-9.75136371148564e-003
1.00180180180180e+006	4.50127563424218e-001,4.88325782091711e-001	1.09974487315157e-002,-9.76651564183421e-003
1.01171171171171e+006	4.56712178519480e-001,4.88993524210373e-001	1.08657564296104e-002,-9.77987048420746e-003
1.02162162162162e+006	4.63296178254352e-001,4.89571669697745e-001	1.07340764349130e-002,-9.79143339395490e-003
1.03153153153153e+006	4.69878515629006e-001,4.90060484030240e-001	1.06024296874199e-002,-9.80120968060480e-003
1.04144144144144e+006	4.76458162544616e-001,4.90460239548188e-001	1.04708367491077e-002,-9.80920479096377e-003
1.05135135135135e+006	4.83034110139776e-001,4.90771214583330e-001	1.03393177972045e-002,-9.81542429166661e-003
1.06126126126126e+006	4.89605369139532e-001,4.90993692555707e-001	1.02078926172094e-002,-9.81987385111415e-003
1.07117117117117e+006	4.96170970220327e-001,4.91127961036360e-001	1.00765805955935e-002,-9.82255922072721e-003
1.08108108108108e+006	5.02729964394613e-001,4.91174310771717e-001	9.94540071210773e-003,-9.82348621543433e-003
