Freq.	V(1|1|1|a)	I(R129)
1.37837837837838e+006	6.70401036218462e-001,4.61290617490591e-001	6.59197927563077e-003,-9.22581234981181e-003
1.38828828828829e+006	6.76576165609351e-001,4.58977681765064e-001	6.46847668781297e-003,-9.17955363530127e-003
1.39819819819820e+006	6.82740606361684e-001,4.56571067426677e-001	6.34518787276631e-003,-9.13142134853355e-003
1.40810810810811e+006	6.88895704731548e-001,4.54068723859956e-001	6.22208590536904e-003,-9.08137447719912e-003
1.41801801801802e+006	6.95043155250905e-001,4.51468168877358e-001	6.09913689498191e-003,-9.02936337754716e-003
1.42792792792793e+006	7.01185078318272e-001,4.48766381947598e-001	5.97629843363455e-003,-8.97532763895195e-003
1.43783783783784e+006	7.07324120488492e-001,4.45959663027908e-001	5.85351759023016e-003,-8.91919326055816e-003
1.44774774774775e+006	7.13463585622337e-001,4.43043443065165e-001	5.73072828755327e-003,-8.86086886130330e-003
1.45765765765766e+006	7.19607608586141e-001,4.40012025308733e-001	5.60784782827718e-003,-8.80024050617466e-003
1.46756756756756e+006	7.25761388522250e-001,4.36858225496924e-001	5.48477222955501e-003,-8.73716450993847e-003
1.47747747747747e+006	7.31931506905764e-001,4.33572860743594e-001	5.36136986188472e-003,-8.67145721487189e-003
1.48738738738738e+006	7.38126368429871e-001,4.30144005994153e-001	5.23747263140257e-003,-8.60288011988305e-003
1.49729729729729e+006	7.44356823193291e-001,4.26555882477504e-001	5.11286353613418e-003,-8.53111764955009e-003
1.50720720720720e+006	7.50637061695083e-001,4.22787142890142e-001	4.98725876609835e-003,-8.45574285780284e-003
1.51711711711711e+006	7.56985927954319e-001,4.18808126796126e-001	4.86028144091362e-003,-8.37616253592253e-003
1.52702702702702e+006	7.63428882737686e-001,4.14576272328424e-001	4.73142234524627e-003,-8.29152544656848e-003
1.53693693693693e+006	7.70000979350585e-001,4.10028033679755e-001	4.59998041298830e-003,-8.20056067359510e-003
1.54684684684684e+006	7.76751359325760e-001,4.05063703942806e-001	4.46497281348481e-003,-8.10127407885612e-003
1.55675675675675e+006	7.83749637018981e-001,3.99516560454729e-001	4.32500725962038e-003,-7.99033120909458e-003
1.56666666666666e+006	7.91092225515819e-001,3.93083520544342e-001	4.17815548968362e-003,-7.86167041088684e-003
1.57657657657657e+006	7.98889951130182e-001,3.85148113838967e-001	4.02220097739636e-003,-7.70296227677933e-003
1.58648648648648e+006	8.07094586405598e-001,3.74253525757587e-001	3.85810827188804e-003,-7.48507051515173e-003
1.59639639639639e+006	8.13878295644341e-001,3.56387661765489e-001	3.72243408711318e-003,-7.12775323530977e-003
1.60630630630630e+006	8.00809001699779e-001,3.27368509153011e-001	3.98381996600442e-003,-6.54737018306021e-003
1.61621621621621e+006	7.74731517142524e-001,3.49911701874984e-001	4.50536965714952e-003,-6.99823403749967e-003
1.62612612612612e+006	8.00272891918156e-001,3.52089356388455e-001	3.99454216163687e-003,-7.04178712776910e-003
1.63603603603603e+006	8.06793058296125e-001,3.18919706674962e-001	3.86413883407750e-003,-6.37839413349924e-003
1.64594594594594e+006	7.43827449730130e-001,3.03595806290795e-001	5.12345100539739e-003,-6.07191612581590e-003
1.65585585585585e+006	7.46986725744958e-001,3.71362421694801e-001	5.06026548510084e-003,-7.42724843389602e-003
1.66576576576576e+006	7.81680720689530e-001,3.80688353924550e-001	4.36638558620940e-003,-7.61376707849100e-003
1.67567567567567e+006	8.02352465709143e-001,3.75052605299172e-001	3.95295068581713e-003,-7.50105210598344e-003
1.68558558558558e+006	8.16488967745346e-001,3.66521239377980e-001	3.67022064509309e-003,-7.33042478755959e-003
1.69549549549549e+006	8.27479402527416e-001,3.55732503313459e-001	3.45041194945169e-003,-7.11465006626919e-003
1.70540540540540e+006	8.34582268792162e-001,3.39669913556047e-001	3.30835462415677e-003,-6.79339827112093e-003
1.71531531531531e+006	8.19919532408885e-001,3.19079046279555e-001	3.60160935182230e-003,-6.38158092559109e-003
1.72522522522522e+006	8.08178111175075e-001,3.46040796271641e-001	3.83643777649850e-003,-6.92081592543282e-003
1.73513513513513e+006	8.29605564510613e-001,3.51162477418185e-001	3.40788870978775e-003,-7.02324954836370e-003
1.74504504504504e+006	8.43054374740929e-001,3.45117544304872e-001	3.13891250518141e-003,-6.90235088609743e-003
1.75495495495495e+006	8.52101551852403e-001,3.37367420512293e-001	2.95796896295194e-003,-6.74734841024586e-003
1.76486486486486e+006	8.56925229077085e-001,3.30380221507887e-001	2.86149541845830e-003,-6.60760443015774e-003
1.77477477477477e+006	8.63954951630000e-001,3.26562834686604e-001	2.72090096740000e-003,-6.53125669373209e-003
1.78468468468468e+006	8.71295314665059e-001,3.20163389266839e-001	2.57409370669881e-003,-6.40326778533678e-003
1.79459459459459e+006	8.77673473837615e-001,3.13300300289898e-001	2.44653052324770e-003,-6.26600600579796e-003
1.80450450450450e+006	8.83584299408790e-001,3.06298069119739e-001	2.32831401182420e-003,-6.12596138239478e-003
1.81441441441441e+006	8.89231274297891e-001,2.99129859739910e-001	2.21537451404218e-003,-5.98259719479821e-003
1.82432432432432e+006	8.94711203356647e-001,2.91726907416468e-001	2.10577593286705e-003,-5.83453814832936e-003
1.83423423423423e+006	9.00080838836159e-001,2.84000482485198e-001	1.99838322327682e-003,-5.68000964970395e-003
1.84414414414414e+006	9.05377853536250e-001,2.75830775088456e-001	1.89244292927500e-003,-5.51661550176912e-003
1.85405405405405e+006	9.10625674000510e-001,2.67041054604654e-001	1.78748651998980e-003,-5.34082109209309e-003
1.86396396396396e+006	9.15824613486099e-001,2.57346049421496e-001	1.68350773027802e-003,-5.14692098842993e-003
1.87387387387387e+006	9.20909751277093e-001,2.46238892785482e-001	1.58180497445815e-003,-4.92477785570964e-003
1.88378378378378e+006	9.25581831820223e-001,2.32714937948977e-001	1.48836336359554e-003,-4.65429875897955e-003
1.89369369369369e+006	9.28511081477410e-001,2.14544844509735e-001	1.42977837045180e-003,-4.29089689019471e-003
1.90360360360360e+006	9.22542225643784e-001,1.87147054801922e-001	1.54915548712431e-003,-3.74294109603845e-003
1.91351351351351e+006	8.75620716797523e-001,1.67730059518005e-001	2.48758566404955e-003,-3.35460119036009e-003
1.92342342342342e+006	8.65388118872472e-001,2.28195711793373e-001	2.69223762255056e-003,-4.56391423586746e-003
1.93333333333333e+006	9.05603276484632e-001,2.29009523346368e-001	1.88793447030736e-003,-4.58019046692735e-003
1.94324324324324e+006	9.24027904490207e-001,2.07734799167203e-001	1.51944191019587e-003,-4.15469598334406e-003
1.95315315315315e+006	9.29897328878286e-001,1.78665721947444e-001	1.40205342243428e-003,-3.57331443894887e-003
1.96306306306306e+006	9.13132631725295e-001,1.37395010612286e-001	1.73734736549410e-003,-2.74790021224571e-003
1.97297297297297e+006	8.28335370342258e-001,1.26874227481334e-001	3.43329259315483e-003,-2.53748454962668e-003
1.98288288288288e+006	8.26362981858769e-001,2.33822825956414e-001	3.47274036282463e-003,-4.67645651912829e-003
1.99279279279279e+006	8.87507351399483e-001,2.44362203277431e-001	2.24985297201033e-003,-4.88724406554863e-003
2.00270270270270e+006	9.16597733882992e-001,2.28904316434175e-001	1.66804532234016e-003,-4.57808632868349e-003
2.01261261261261e+006	9.32197750082708e-001,2.13029084473359e-001	1.35604499834584e-003,-4.26058168946718e-003
2.02252252252251e+006	9.42301073534998e-001,1.98468517982308e-001	1.15397852930004e-003,-3.96937035964615e-003
2.03243243243242e+006	9.49727321722649e-001,1.84767577331005e-001	1.00545356554702e-003,-3.69535154662009e-003
2.04234234234233e+006	9.55618747782584e-001,1.71390963830742e-001	8.87625044348324e-004,-3.42781927661484e-003
2.05225225225224e+006	9.60471664424363e-001,1.57853459200864e-001	7.90566711512732e-004,-3.15706918401728e-003
2.06216216216215e+006	9.64445218755949e-001,1.43625965505763e-001	7.11095624881013e-004,-2.87251931011526e-003
2.07207207207206e+006	9.67361193250030e-001,1.27957309262145e-001	6.52776134999400e-004,-2.55914618524291e-003
2.08198198198197e+006	9.68238654252225e-001,1.09521780913928e-001	6.35226914955493e-004,-2.19043561827855e-003
2.09189189189188e+006	9.62728466388158e-001,8.61061187123074e-002	7.45430672236833e-004,-1.72212237424615e-003
2.10180180180179e+006	9.33137405607499e-001,6.66543105338230e-002	1.33725188785002e-003,-1.33308621067646e-003
2.11171171171170e+006	9.18012791279100e-001,1.00268494516806e-001	1.63974417441800e-003,-2.00536989033612e-003
2.12162162162161e+006	9.48780462851612e-001,9.35334411274457e-002	1.02439074296776e-003,-1.87066882254891e-003
2.13153153153152e+006	9.49080879228428e-001,6.15029660991842e-002	1.01838241543145e-003,-1.23005932198368e-003
2.14144144144143e+006	9.08126296278309e-001,4.61395467459413e-002	1.83747407443381e-003,-9.22790934918826e-004
2.15135135135134e+006	9.12941457443200e-001,9.06829377925098e-002	1.74117085113600e-003,-1.81365875585020e-003
2.16126126126125e+006	9.33637916614655e-001,7.67376948063532e-002	1.32724166770691e-003,-1.53475389612706e-003
2.17117117117116e+006	9.39270918491068e-001,7.72980296866730e-002	1.21458163017863e-003,-1.54596059373346e-003
2.18108108108107e+006	9.58556167339327e-001,5.61632598639450e-002	8.28876653213464e-004,-1.12326519727890e-003
2.19099099099098e+006	9.51124636919551e-001,3.00210612054328e-002	9.77507261608985e-004,-6.00421224108656e-004
2.20090090090089e+006	9.51052072494494e-001,2.16725328845521e-002	9.78958550110116e-004,-4.33450657691043e-004
2.21081081081080e+006	9.42625535343889e-001,-9.92274127107265e-003	1.14748929312223e-003,1.98454825421453e-004
2.22072072072071e+006	8.96444505099016e-001,-2.24384799363770e-002	2.07110989801969e-003,4.48769598727540e-004
2.23063063063062e+006	8.99887101772109e-001,2.92900938822566e-002	2.00225796455782e-003,-5.85801877645133e-004
2.24054054054053e+006	9.31442975806669e-001,-1.23872714226994e-003	1.37114048386663e-003,2.47745428453987e-005
2.25045045045044e+006	8.94956470124118e-001,-3.97662571308731e-002	2.10087059751765e-003,7.95325142617462e-004
2.26036036036035e+006	8.55495212894519e-001,2.32746642821597e-002	2.89009574210962e-003,-4.65493285643194e-004
2.27027027027026e+006	9.17814076320125e-001,3.07969047075707e-002	1.64371847359750e-003,-6.15938094151414e-004
2.28018018018017e+006	9.32077148734570e-001,-8.76408624134925e-003	1.35845702530861e-003,1.75281724826985e-004
2.29009009009008e+006	9.12432616602231e-001,-1.83276170708609e-002	1.75134766795538e-003,3.66552341417218e-004
2.29999999999999e+006	9.33460458055297e-001,-3.15684841414493e-002	1.33079083889405e-003,6.31369682828985e-004
2.30990990990990e+006	9.20762647502604e-001,-7.87472129969669e-002	1.58474704994793e-003,1.57494425993934e-003
2.31981981981982e+006	8.45468491449370e-001,-1.04660685777791e-001	3.09063017101261e-003,2.09321371555582e-003
2.32972972972973e+006	7.95757955871883e-001,1.27036359686555e-002	4.08484088256234e-003,-2.54072719373110e-004
2.33963963963964e+006	9.02949493221259e-001,4.30877552889028e-002	1.94101013557483e-003,-8.61755105778056e-004
2.34954954954955e+006	9.46372717289813e-001,-2.80654600517652e-003	1.07254565420373e-003,5.61309201035303e-005
2.35945945945946e+006	9.58597685396502e-001,-4.12817668516372e-002	8.28046292069953e-004,8.25635337032745e-004
2.36936936936937e+006	9.60884573054773e-001,-7.72182100847114e-002	7.82308538904535e-004,1.54436420169423e-003
2.37927927927928e+006	9.55786461607470e-001,-1.10738840077880e-001	8.84270767850606e-004,2.21477680155760e-003
2.38918918918919e+006	9.45166643295109e-001,-1.43606724564189e-001	1.09666713409782e-003,2.87213449128379e-003
2.39909909909910e+006	9.28271767770513e-001,-1.77261190417066e-001	1.43456464458974e-003,3.54522380834131e-003
2.40900900900901e+006	9.02059078412606e-001,-2.12795613896383e-001	1.95881843174789e-003,4.25591227792765e-003
2.41891891891892e+006	8.59358409280125e-001,-2.49755464821235e-001	2.81283181439750e-003,4.99510929642469e-003
2.42882882882883e+006	7.84375323548430e-001,-2.79898749842939e-001	4.31249352903141e-003,5.59797499685877e-003
2.43873873873874e+006	6.55357697733722e-001,-2.56264658927698e-001	6.89284604532556e-003,5.12529317855396e-003
2.44864864864865e+006	5.74484694495118e-001,-6.33557434173585e-002	8.51030611009763e-003,1.26711486834717e-003
2.45855855855856e+006	7.50450491648365e-001,6.93662098503669e-002	4.99099016703270e-003,-1.38732419700734e-003
2.46846846846847e+006	8.80265026010370e-001,2.00558138389358e-003	2.39469947979260e-003,-4.01116276778717e-005
2.47837837837838e+006	9.16375425161010e-001,-8.26819447861177e-002	1.67249149677979e-003,1.65363889572235e-003
2.48828828828829e+006	9.15304308651818e-001,-1.50679804046137e-001	1.69391382696364e-003,3.01359608092275e-003
2.49819819819820e+006	8.97988551989914e-001,-2.06330010997575e-001	2.04022896020172e-003,4.12660021995151e-003
2.50810810810811e+006	8.70336771851495e-001,-2.54442558181030e-001	2.59326456297011e-003,5.08885116362059e-003
2.51801801801802e+006	8.33202999413151e-001,-2.97522122672167e-001	3.33594001173697e-003,5.95044245344334e-003
2.52792792792793e+006	7.85305337112387e-001,-3.36099486668089e-001	4.29389325775226e-003,6.72198973336179e-003
2.53783783783784e+006	7.24147715589012e-001,-3.68697651806871e-001	5.51704568821977e-003,7.37395303613743e-003
2.54774774774775e+006	6.46618276182977e-001,-3.91107393941557e-001	7.06763447634047e-003,7.82214787883114e-003
