Freq.	V(1|1|1|a)	I(R129)
1.11081081081081e+006	4.98948709434386e-001,4.91262474094565e-001	1.00210258113123e-002,-9.82524948189129e-003
1.12072072072072e+006	5.05423634777607e-001,4.91267802737671e-001	9.89152730444786e-003,-9.82535605475343e-003
1.13063063063063e+006	5.11894511292037e-001,4.91187679184057e-001	9.76210977415925e-003,-9.82375358368114e-003
1.14054054054054e+006	5.18360531103894e-001,4.91022234392428e-001	9.63278937792213e-003,-9.82044468784856e-003
1.15045045045045e+006	5.24820907703288e-001,4.90771595310183e-001	9.50358184593423e-003,-9.81543190620366e-003
1.16036036036036e+006	5.31274876853083e-001,4.90435883411994e-001	9.37450246293833e-003,-9.80871766823989e-003
1.17027027027027e+006	5.37721697597923e-001,4.90015213113743e-001	9.24556604804153e-003,-9.80030426227485e-003
1.18018018018018e+006	5.44160653389804e-001,4.89509690043213e-001	9.11678693220391e-003,-9.79019380086426e-003
1.19009009009009e+006	5.50591053349310e-001,4.88919409145643e-001	8.98817893301381e-003,-9.77838818291286e-003
1.20000000000000e+006	5.57012233685056e-001,4.88244452598182e-001	8.85975532629888e-003,-9.76488905196364e-003
1.20990990990991e+006	5.63423559297944e-001,4.87484887502445e-001	8.73152881404113e-003,-9.74969775004891e-003
1.21981981981982e+006	5.69824425601746e-001,4.86640763318404e-001	8.60351148796507e-003,-9.73281526636808e-003
1.22972972972973e+006	5.76214260597565e-001,4.85712108995591e-001	8.47571478804871e-003,-9.71424217991181e-003
1.23963963963964e+006	5.82592527246986e-001,4.84698929748646e-001	8.34814945506028e-003,-9.69397859497293e-003
1.24954954954955e+006	5.88958726197766e-001,4.83601203413183e-001	8.22082547604469e-003,-9.67202406826365e-003
1.25945945945946e+006	5.95312398926913e-001,4.82418876304186e-001	8.09375202146175e-003,-9.64837752608371e-003
1.26936936936937e+006	6.01653131379784e-001,4.81151858481994e-001	7.96693737240432e-003,-9.62303716963989e-003
1.27927927927928e+006	6.07980558200858e-001,4.79800018309252e-001	7.84038883598284e-003,-9.59600036618503e-003
1.28918918918919e+006	6.14294367673271e-001,4.78363176154837e-001	7.71411264653459e-003,-9.56726352309674e-003
1.29909909909910e+006	6.20594307511190e-001,4.76841097065868e-001	7.58811384977619e-003,-9.53682194131737e-003
1.30900900900901e+006	6.26880191683286e-001,4.75233482184018e-001	7.46239616633428e-003,-9.50466964368035e-003
