Freq.	V(1|1|1|b)	I(R129)
7.34234234234234e+005	6.14164330673530e-001,4.74453195630446e-001	7.71671338652940e-003,-9.48906391260893e-003
7.44144144144144e+005	6.21944932781115e-001,4.72679648210826e-001	7.56110134437770e-003,-9.45359296421652e-003
7.54054054054054e+005	6.29615325748330e-001,4.70798742762605e-001	7.40769348503341e-003,-9.41597485525211e-003
7.63963963963964e+005	6.37175756880638e-001,4.68814526515673e-001	7.25648486238723e-003,-9.37629053031347e-003
7.73873873873874e+005	6.44626574034850e-001,4.66730922126460e-001	7.10746851930299e-003,-9.33461844252921e-003
7.83783783783784e+005	6.51968218417754e-001,4.64551728409599e-001	6.96063563164492e-003,-9.29103456819199e-003
7.93693693693694e+005	6.59201217712918e-001,4.62280621290522e-001	6.81597564574164e-003,-9.24561242581043e-003
8.03603603603604e+005	6.66326179530074e-001,4.59921154953208e-001	6.67347640939853e-003,-9.19842309906417e-003
8.13513513513514e+005	6.73343785170580e-001,4.57476763158865e-001	6.53312429658839e-003,-9.14953526317729e-003
8.23423423423424e+005	6.80254783701715e-001,4.54950760712815e-001	6.39490432596569e-003,-9.09901521425630e-003
8.33333333333334e+005	6.87059986331896e-001,4.52346345058354e-001	6.25880027336208e-003,-9.04692690116709e-003
8.43243243243244e+005	6.93760261078419e-001,4.49666597977685e-001	6.12479477843162e-003,-8.99333195955371e-003
8.53153153153153e+005	7.00356527718907e-001,4.46914487381380e-001	5.99286944562187e-003,-8.93828974762761e-003
8.63063063063063e+005	7.06849753017328e-001,4.44092869169046e-001	5.86300493965344e-003,-8.88185738338091e-003
8.72972972972973e+005	7.13240946215240e-001,4.41204489145045e-001	5.73518107569521e-003,-8.82408978290090e-003
8.82882882882883e+005	7.19531154778749e-001,4.38251984974212e-001	5.60937690442502e-003,-8.76503969948424e-003
8.92792792792793e+005	7.25721460391609e-001,4.35237888163509e-001	5.48557079216782e-003,-8.70475776327017e-003
9.02702702702703e+005	7.31812975184859e-001,4.32164626056512e-001	5.36374049630283e-003,-8.64329252113024e-003
9.12612612612613e+005	7.37806838193426e-001,4.29034523828471e-001	5.24386323613149e-003,-8.58069047656941e-003
9.22522522522523e+005	7.43704212030218e-001,4.25849806470445e-001	5.12591575939565e-003,-8.51699612940891e-003
9.32432432432433e+005	7.49506279768337e-001,4.22612600751746e-001	5.00987440463325e-003,-8.45225201503493e-003
9.42342342342343e+005	7.55214242022195e-001,4.19324937150489e-001	4.89571515955610e-003,-8.38649874300978e-003
9.52252252252253e+005	7.60829314218515e-001,4.15988751742625e-001	4.78341371562969e-003,-8.31977503485251e-003
9.62162162162163e+005	7.66352724048402e-001,4.12605888040263e-001	4.67294551903196e-003,-8.25211776080526e-003
9.72072072072073e+005	7.71785709091881e-001,4.09178098770437e-001	4.56428581816238e-003,-8.18356197540875e-003
9.81981981981983e+005	7.77129514606583e-001,4.05707047585796e-001	4.45740970786835e-003,-8.11414095171591e-003
9.91891891891893e+005	7.82385391472471e-001,4.02194310698828e-001	4.35229217055059e-003,-8.04388621397656e-003
1.00180180180180e+006	7.87554594284817e-001,3.98641378431391e-001	4.24890811430366e-003,-7.97282756862783e-003
1.01171171171171e+006	7.92638379587878e-001,3.95049656671259e-001	4.14723240824244e-003,-7.90099313342518e-003
1.02162162162162e+006	7.97638004242021e-001,3.91420468227342e-001	4.04723991515958e-003,-7.82840936454683e-003
1.03153153153153e+006	8.02554723917336e-001,3.87755054074993e-001	3.94890552165329e-003,-7.75510108149985e-003
1.04144144144144e+006	8.07389791707045e-001,3.84054574482502e-001	3.85220416585911e-003,-7.68109148965004e-003
1.05135135135135e+006	8.12144456854321e-001,3.80320110009402e-001	3.75711086291358e-003,-7.60640220018804e-003
1.06126126126126e+006	8.16819963586398e-001,3.76552662366623e-001	3.66360072827205e-003,-7.53105324733245e-003
1.07117117117117e+006	8.21417550050138e-001,3.72753155127757e-001	3.57164899899724e-003,-7.45506310255515e-003
