Freq.	V(1|1|1|b)	I(R129)
1.76486486486486e+006	9.66089178327811e-001,2.45087526248162e-002	6.78216433443779e-004,-4.90175052496324e-004
1.77477477477477e+006	9.53664765584072e-001,-1.03864000577884e-002	9.26704688318558e-004,2.07728001155767e-004
1.78468468468468e+006	9.00707318604988e-001,-1.90102006574019e-002	1.98585362790024e-003,3.80204013148037e-004
1.79459459459459e+006	9.17776789198047e-001,4.53405527088649e-002	1.64446421603907e-003,-9.06811054177298e-004
1.80450450450450e+006	9.62324649021185e-001,2.58223616091489e-002	7.53507019576292e-004,-5.16447232182979e-004
1.81441441441441e+006	9.74577249368026e-001,-1.88895083548240e-003	5.08455012639477e-004,3.77790167096479e-005
1.82432432432432e+006	9.78984126182725e-001,-2.45672473439702e-002	4.20317476345502e-004,4.91344946879403e-004
1.83423423423423e+006	9.79751190538486e-001,-4.62683909971492e-002	4.04976189230282e-004,9.25367819942984e-004
1.84414414414414e+006	9.78085344762885e-001,-6.68655536046406e-002	4.38293104742291e-004,1.33731107209281e-003
1.85405405405405e+006	9.74781281667401e-001,-8.70987456082514e-002	5.04374366651978e-004,1.74197491216503e-003
1.86396396396396e+006	9.69957199628437e-001,-1.07554609220928e-001	6.00856007431263e-004,2.15109218441857e-003
1.87387387387387e+006	9.63450134174240e-001,-1.28693935746559e-001	7.30997316515207e-004,2.57387871493119e-003
1.88378378378378e+006	9.54880704630374e-001,-1.50937023492985e-001	9.02385907392524e-004,3.01874046985970e-003
1.89369369369369e+006	9.43605687503372e-001,-1.74711912823514e-001	1.12788624993255e-003,3.49423825647029e-003
1.90360360360360e+006	9.28578311575265e-001,-2.00472626752500e-001	1.42843376849471e-003,4.00945253505000e-003
1.91351351351351e+006	9.08060807830386e-001,-2.28662691352587e-001	1.83878384339228e-003,4.57325382705173e-003
1.92342342342342e+006	8.79040135147075e-001,-2.59508744974013e-001	2.41919729705849e-003,5.19017489948026e-003
1.93333333333333e+006	8.36012871924052e-001,-2.92195824079420e-001	3.27974256151896e-003,5.84391648158841e-003
1.94324324324324e+006	7.68636829083182e-001,-3.21518711587265e-001	4.62726341833637e-003,6.43037423174530e-003
1.95315315315315e+006	6.61505573192637e-001,-3.23379775692446e-001	6.76988853614727e-003,6.46759551384892e-003
1.96306306306306e+006	5.54844178967909e-001,-2.29431842530893e-001	8.90311642064183e-003,4.58863685061787e-003
1.97297297297297e+006	5.14190700026200e-001,-1.43274093507830e-001	9.71618599947600e-003,2.86548187015661e-003
1.98288288288288e+006	5.26002019867371e-001,5.28639139586551e-002	9.47995960265259e-003,-1.05727827917310e-003
1.99279279279279e+006	6.79340277897807e-001,1.02995834496965e-001	6.41319444204387e-003,-2.05991668993931e-003
2.00270270270270e+006	7.96308635262992e-001,9.03591253339197e-002	4.07382729474016e-003,-1.80718250667839e-003
2.01261261261261e+006	8.54760182771674e-001,-1.32336720694926e-002	2.90479634456653e-003,2.64673441389852e-004
2.02252252252251e+006	7.92948566373728e-001,-1.02068326195826e-001	4.14102867252545e-003,2.04136652391652e-003
2.03243243243242e+006	7.02755603857100e-001,-1.76959575390910e-002	5.94488792285801e-003,3.53919150781820e-004
2.04234234234233e+006	7.97100300049999e-001,1.93438647044171e-002	4.05799399900001e-003,-3.86877294088342e-004
2.05225225225224e+006	8.15720774621384e-001,2.49277319688408e-002	3.68558450757231e-003,-4.98554639376817e-004
2.06216216216215e+006	8.98483597675423e-001,-6.60736150434979e-003	2.03032804649154e-003,1.32147230086996e-004
2.07207207207206e+006	9.21070303796799e-001,-8.21574773000786e-002	1.57859392406401e-003,1.64314954600157e-003
2.08198198198197e+006	9.09572064989828e-001,-1.49335151349487e-001	1.80855870020344e-003,2.98670302698973e-003
2.09189189189188e+006	8.74899625716138e-001,-2.08492369371244e-001	2.50200748567725e-003,4.16984738742487e-003
2.10180180180179e+006	8.08425250945960e-001,-2.50748993290419e-001	3.83149498108081e-003,5.01497986580838e-003
2.11171171171170e+006	7.37362518271783e-001,-2.13187976548186e-001	5.25274963456435e-003,4.26375953096373e-003
2.12162162162161e+006	7.77725339054408e-001,-2.25582361288645e-001	4.44549321891184e-003,4.51164722577290e-003
2.13153153153152e+006	7.18156255949572e-001,-3.01634398072619e-001	5.63687488100857e-003,6.03268796145238e-003
2.14144144144143e+006	5.89334849300517e-001,-3.22043027971687e-001	8.21330301398965e-003,6.44086055943373e-003
2.15135135135134e+006	4.35907446487770e-001,-2.36009496176008e-001	1.12818510702446e-002,4.72018992352016e-003
2.16126126126125e+006	3.89661615813077e-001,-4.12666368437486e-002	1.22067676837385e-002,8.25332736874973e-004
2.17117117117116e+006	4.55192062211965e-001,1.40197721268846e-001	1.08961587557607e-002,-2.80395442537692e-003
2.18108108108107e+006	6.49589105796894e-001,2.25534128073943e-001	7.00821788406212e-003,-4.51068256147887e-003
2.19099099099098e+006	8.05989611234048e-001,1.67868143303469e-001	3.88020777531903e-003,-3.35736286606937e-003
2.20090090090089e+006	8.83587508988596e-001,6.96162180082065e-002	2.32824982022808e-003,-1.39232436016413e-003
2.21081081081080e+006	9.09221135492613e-001,-2.76962569651034e-002	1.81557729014774e-003,5.53925139302068e-004
2.22072072072071e+006	9.02546651435124e-001,-1.15891399463716e-001	1.94906697129752e-003,2.31782798927432e-003
2.23063063063062e+006	8.72119803595113e-001,-1.94861528835376e-001	2.55760392809773e-003,3.89723057670752e-003
2.24054054054053e+006	8.19804578867782e-001,-2.64563185781631e-001	3.60390842264436e-003,5.29126371563261e-003
2.25045045045044e+006	7.43746274609986e-001,-3.22057254539427e-001	5.12507450780027e-003,6.44114509078855e-003
2.26036036036035e+006	6.40934057643759e-001,-3.59089873661527e-001	7.18131884712482e-003,7.18179747323054e-003
2.27027027027026e+006	5.11915008229432e-001,-3.59621298261413e-001	9.76169983541136e-003,7.19242596522827e-003
2.28018018018017e+006	3.70378839553231e-001,-3.00813439463469e-001	1.25924232089354e-002,6.01626878926938e-003
2.29009009009008e+006	2.54144695926992e-001,-1.66951830834455e-001	1.49171060814602e-002,3.33903661668911e-003
2.29999999999999e+006	2.15893796210595e-001,2.15401659034194e-002	1.56821240757881e-002,-4.30803318068388e-004
2.30990990990990e+006	2.78220211493906e-001,2.01805426127129e-001	1.44355957701219e-002,-4.03610852254258e-003
2.31981981981982e+006	4.07315826498123e-001,3.17525143057536e-001	1.18536834700375e-002,-6.35050286115072e-003
2.32972972972973e+006	5.50219659216727e-001,3.58687526680022e-001	8.99560681566545e-003,-7.17375053360043e-003
2.33963963963964e+006	6.74504048502035e-001,3.45420514266127e-001	6.50991902995929e-003,-6.90841028532254e-003
2.34954954954955e+006	7.70608169380876e-001,3.00151536834090e-001	4.58783661238247e-003,-6.00303073668181e-003
2.35945945945946e+006	8.39651700430597e-001,2.37190433419642e-001	3.20696599138806e-003,-4.74380866839284e-003
2.36936936936937e+006	8.84672211473335e-001,1.63166182668827e-001	2.30655577053330e-003,-3.26332365337655e-003
2.37927927927928e+006	9.06239286632515e-001,7.96922341670121e-002	1.87521426734971e-003,-1.59384468334024e-003
2.38918918918919e+006	8.99025332305684e-001,-1.39062742020678e-002	2.01949335388632e-003,2.78125484041356e-004
2.39909909909910e+006	8.46242612975825e-001,-1.14780190258853e-001	3.07514774048350e-003,2.29560380517706e-003
2.40900900900901e+006	7.15003393005935e-001,-1.94557672369117e-001	5.69993213988131e-003,3.89115344738235e-003
2.41891891891892e+006	5.05543972773327e-001,-1.48799696216564e-001	9.88912054453345e-003,2.97599392433127e-003
2.42882882882883e+006	4.11467012267483e-001,8.88446407960089e-002	1.17706597546503e-002,-1.77689281592018e-003
2.43873873873874e+006	5.39998359970060e-001,2.72890549245832e-001	9.20003280059880e-003,-5.45781098491664e-003
2.44864864864865e+006	6.97539440587654e-001,3.04106342251536e-001	6.04921118824692e-003,-6.08212684503072e-003
2.45855855855856e+006	8.04761330686422e-001,2.67546743421821e-001	3.90477338627155e-003,-5.35093486843642e-003
2.46846846846847e+006	8.70599314755041e-001,2.12187293988382e-001	2.58801370489917e-003,-4.24374587976764e-003
2.47837837837838e+006	9.09912654247124e-001,1.52411057612098e-001	1.80174691505753e-003,-3.04822115224195e-003
2.48828828828829e+006	9.30728577312815e-001,9.04762672926710e-002	1.38542845374370e-003,-1.80952534585342e-003
2.49819819819820e+006	9.34673837741085e-001,2.45330204775707e-002	1.30652324517830e-003,-4.90660409551414e-004
2.50810810810811e+006	9.15314063727944e-001,-4.85107760590949e-002	1.69371872544113e-003,9.70215521181899e-004
2.51801801801802e+006	8.49016162291697e-001,-1.25060755048574e-001	3.01967675416607e-003,2.50121510097149e-003
2.52792792792793e+006	6.90888163639970e-001,-1.41521178927403e-001	6.18223672720060e-003,2.83042357854807e-003
2.53783783783784e+006	5.90795436959380e-001,6.28652882904169e-002	8.18409126081240e-003,-1.25730576580834e-003
2.54774774774775e+006	7.51268534137104e-001,1.85718341607452e-001	4.97462931725791e-003,-3.71436683214904e-003
