Freq.	V(1|1|1|b)	I(R129)
7.44144144144144e+005	7.14945563181194e-001,4.37794614000200e-001	5.70108873637613e-003,-8.75589228000400e-003
7.54054054054054e+005	7.23311701583232e-001,4.33744051077300e-001	5.53376596833535e-003,-8.67488102154601e-003
7.63963963963964e+005	7.31573836422606e-001,4.29541671887109e-001	5.36852327154788e-003,-8.59083343774217e-003
7.73873873873874e+005	7.39735002623291e-001,4.25186980982408e-001	5.20529994753419e-003,-8.50373961964815e-003
7.83783783783784e+005	7.47798470166323e-001,4.20678788977183e-001	5.04403059667354e-003,-8.41357577954367e-003
7.93693693693694e+005	7.55767759580157e-001,4.16015122295815e-001	4.88464480839687e-003,-8.32030244591630e-003
8.03603603603604e+005	7.63646652333377e-001,4.11193075964747e-001	4.72706695333246e-003,-8.22386151929493e-003
8.13513513513514e+005	7.71438920058788e-001,4.06208680291245e-001	4.57122159882425e-003,-8.12417360582491e-003
8.23423423423424e+005	7.79149647161896e-001,4.01057257297010e-001	4.41700705676207e-003,-8.02114514594019e-003
8.33333333333334e+005	7.86783509955047e-001,3.95729638830644e-001	4.26432980089905e-003,-7.91459277661289e-003
8.43243243243244e+005	7.94342470147737e-001,3.90210106704540e-001	4.11315059704526e-003,-7.80420213409079e-003
8.53153153153153e+005	8.01772216831815e-001,3.84484938457637e-001	3.96455566336370e-003,-7.68969876915274e-003
8.63063063063063e+005	8.09184698907368e-001,3.78686359211095e-001	3.81630602185265e-003,-7.57372718422190e-003
8.72972972972973e+005	8.16582230241475e-001,3.72600525987109e-001	3.66835539517050e-003,-7.45201051974218e-003
8.82882882882883e+005	8.23912055295298e-001,3.66280440701782e-001	3.52175889409403e-003,-7.32560881403563e-003
8.92792792792793e+005	8.31192640575826e-001,3.59718036295482e-001	3.37614718848347e-003,-7.19436072590964e-003
9.02702702702703e+005	8.38434356069012e-001,3.52893123028974e-001	3.23131287861975e-003,-7.05786246057949e-003
9.12612612612613e+005	8.45645870499439e-001,3.45780967335793e-001	3.08708259001123e-003,-6.91561934671586e-003
9.22522522522523e+005	8.52835667805704e-001,3.38352050914962e-001	2.94328664388592e-003,-6.76704101829925e-003
9.32432432432433e+005	8.60012422805094e-001,3.30571075746716e-001	2.79975154389811e-003,-6.61142151493432e-003
9.42342342342343e+005	8.67185064338848e-001,3.22395624680233e-001	2.65629871322304e-003,-6.44791249360466e-003
9.52252252252253e+005	8.74362685817149e-001,3.13774424387868e-001	2.51274628365702e-003,-6.27548848775735e-003
9.62162162162163e+005	8.81554309641079e-001,3.04645070965925e-001	2.36891380717843e-003,-6.09290141931850e-003
9.72072072072073e+005	8.88768446640172e-001,2.94931007198734e-001	2.22463106719656e-003,-5.89862014397468e-003
9.81981981981983e+005	8.96012319678976e-001,2.84537431825962e-001	2.07975360642047e-003,-5.69074863651924e-003
9.91891891891893e+005	9.03290390426752e-001,2.73345674017518e-001	1.93419219146497e-003,-5.46691348035036e-003
1.00180180180180e+006	9.10602354715898e-001,2.61206659543947e-001	1.78795290568203e-003,-5.22413319087894e-003
1.01171171171171e+006	9.17941267659452e-001,2.47925847887348e-001	1.64117464681096e-003,-4.95851695774697e-003
1.02162162162162e+006	9.25281418629229e-001,2.33249827184640e-001	1.49437162741542e-003,-4.66499654369281e-003
1.03153153153153e+006	9.32570439207827e-001,2.16838698756522e-001	1.34859121584346e-003,-4.33677397513044e-003
1.04144144144144e+006	9.39700258430795e-001,1.98219346481747e-001	1.20599483138411e-003,-3.96438692963494e-003
1.05135135135135e+006	9.46440735441707e-001,1.76698489165089e-001	1.07118529116585e-003,-3.53396978330179e-003
1.06126126126126e+006	9.52225933582495e-001,1.51171831911374e-001	9.55481328350101e-004,-3.02343663822749e-003
1.07117117117117e+006	9.55115242643364e-001,1.19743754197091e-001	8.97695147132722e-004,-2.39487508394181e-003
