Freq.	V(1|1|1|b)	I(R129)
8.43243243243244e+005	7.18562744185488e-001,4.38315989050768e-001	5.62874511629025e-003,-8.76631978101537e-003
8.53153153153153e+005	7.25231038237004e-001,4.35078487415061e-001	5.49537923525992e-003,-8.70156974830122e-003
8.63063063063063e+005	7.31793735909829e-001,4.31767563654190e-001	5.36412528180343e-003,-8.63535127308381e-003
8.72972972972973e+005	7.38252094277240e-001,4.28385680166652e-001	5.23495811445521e-003,-8.56771360333304e-003
8.82882882882883e+005	7.44607406920642e-001,4.24935165947195e-001	5.10785186158717e-003,-8.49870331894391e-003
8.92792792792793e+005	7.50861000133107e-001,4.21418217524357e-001	4.98277999733786e-003,-8.42836435048713e-003
9.02702702702703e+005	7.57014229392103e-001,4.17836899751880e-001	4.85971541215793e-003,-8.35673799503760e-003
9.12612612612613e+005	7.63068476091403e-001,4.14193146426477e-001	4.73863047817194e-003,-8.28386292852954e-003
9.22522522522523e+005	7.69025144522490e-001,4.10488760703152e-001	4.61949710955021e-003,-8.20977521406304e-003
9.32432432432433e+005	7.74885659096143e-001,4.06725415277717e-001	4.50228681807713e-003,-8.13450830555433e-003
9.42342342342343e+005	7.80651461795257e-001,4.02904652304046e-001	4.38697076409486e-003,-8.05809304608091e-003
9.52252252252253e+005	7.86324009850385e-001,3.99027883011052e-001	4.27351980299231e-003,-7.98055766022104e-003
9.62162162162163e+005	7.91904773629972e-001,3.95096386981186e-001	4.16190452740055e-003,-7.90192773962373e-003
9.72072072072073e+005	7.97395234737681e-001,3.91111311048409e-001	4.05209530524639e-003,-7.82222622096819e-003
9.81981981981983e+005	8.02796884309724e-001,3.87073667768941e-001	3.94406231380553e-003,-7.74147335537882e-003
9.91891891891893e+005	8.08111221505636e-001,3.82984333412515e-001	3.83777556988728e-003,-7.65968666825030e-003
1.00180180180180e+006	8.13339752186391e-001,3.78844045415184e-001	3.73320495627219e-003,-7.57688090830368e-003
1.01171171171171e+006	8.18483987774293e-001,3.74653399226766e-001	3.63032024451414e-003,-7.49306798453532e-003
1.02162162162162e+006	8.23545444289568e-001,3.70412844476508e-001	3.52909111420864e-003,-7.40825688953016e-003
1.03153153153153e+006	8.28525641559024e-001,3.66122680369176e-001	3.42948716881951e-003,-7.32245360738352e-003
1.04144144144144e+006	8.33426102592591e-001,3.61783050210214e-001	3.33147794814818e-003,-7.23566100420427e-003
1.05135135135135e+006	8.38248353123899e-001,3.57393934942317e-001	3.23503293752202e-003,-7.14787869884635e-003
1.06126126126126e+006	8.42993921311340e-001,3.52955145556221e-001	3.14012157377320e-003,-7.05910291112443e-003
1.07117117117117e+006	8.47664337596184e-001,3.48466314214910e-001	3.04671324807631e-003,-6.96932628429820e-003
1.08108108108108e+006	8.52261134714287e-001,3.43926883901915e-001	2.95477730571425e-003,-6.87853767803831e-003
1.09099099099099e+006	8.56785847857653e-001,3.39336096369696e-001	2.86428304284694e-003,-6.78672192739392e-003
1.10090090090090e+006	8.61240014981459e-001,3.34692978121695e-001	2.77519970037082e-003,-6.69385956243390e-003
1.11081081081081e+006	8.65625177251070e-001,3.29996324109664e-001	2.68749645497860e-003,-6.59992648219327e-003
1.12072072072072e+006	8.69942879621775e-001,3.25244678763562e-001	2.60114240756450e-003,-6.50489357527124e-003
1.13063063063063e+006	8.74194671541334e-001,3.20436313891406e-001	2.51610656917331e-003,-6.40872627782813e-003
1.14054054054054e+006	8.78382107761461e-001,3.15569202886341e-001	2.43235784477078e-003,-6.31138405772681e-003
1.15045045045045e+006	8.82506749238698e-001,3.10640990551789e-001	2.34986501522603e-003,-6.21281981103577e-003
1.16036036036036e+006	8.86570164096966e-001,3.05648957694498e-001	2.26859671806067e-003,-6.11297915388995e-003
1.17027027027027e+006	8.90573928612406e-001,3.00589979428077e-001	2.18852142775189e-003,-6.01179958856155e-003
1.18018018018018e+006	8.94519628164473e-001,2.95460475859978e-001	2.10960743671053e-003,-5.90920951719956e-003
1.19009009009009e+006	8.98408858073286e-001,2.90256353479541e-001	2.03182283853429e-003,-5.80512706959083e-003
1.20000000000000e+006	9.02243224208502e-001,2.84972935089718e-001	1.95513551582996e-003,-5.69945870179436e-003
1.20990990990991e+006	9.06024343204072e-001,2.79604875479397e-001	1.87951313591856e-003,-5.59209750958793e-003
1.21981981981982e+006	9.09753842036982e-001,2.74146059138779e-001	1.80492315926036e-003,-5.48292118277557e-003
1.22972972972973e+006	9.13433356611489e-001,2.68589475052977e-001	1.73133286777021e-003,-5.37178950105954e-003
1.23963963963964e+006	9.17064528806054e-001,2.62927061766041e-001	1.65870942387892e-003,-5.25854123532081e-003
1.24954954954955e+006	9.20649001137160e-001,2.57149513142995e-001	1.58701997725681e-003,-5.14299026285990e-003
1.25945945945946e+006	9.24188407670171e-001,2.51246030955142e-001	1.51623184659657e-003,-5.02492061910284e-003
1.26936936936937e+006	9.27684358843125e-001,2.45204003419185e-001	1.44631282313749e-003,-4.90408006838369e-003
1.27927927927928e+006	9.31138415958698e-001,2.39008576841533e-001	1.37723168082604e-003,-4.78017153683065e-003
1.28918918918919e+006	9.34552046973038e-001,2.32642065695296e-001	1.30895906053924e-003,-4.65284131390592e-003
1.29909909909910e+006	9.37926545380110e-001,2.26083103676827e-001	1.24146909239779e-003,-4.52166207353653e-003
1.30900900900901e+006	9.41262867829391e-001,2.19305346838986e-001	1.17474264341219e-003,-4.38610693677972e-003
1.31891891891892e+006	9.44561267060349e-001,2.12275323323082e-001	1.10877465879302e-003,-4.24550646646163e-003
1.32882882882883e+006	9.47820318894522e-001,2.04948445145391e-001	1.04359362210955e-003,-4.09896890290783e-003
1.33873873873874e+006	9.51033761757512e-001,1.97260411978503e-001	9.79324764849761e-004,-3.94520823957006e-003
1.34864864864865e+006	9.54177104101551e-001,1.89104818942174e-001	9.16457917968980e-004,-3.78209637884348e-003
1.35855855855856e+006	9.57125245549214e-001,1.80264524481695e-001	8.57495089015712e-004,-3.60529048963390e-003
1.36846846846847e+006	9.58883611585348e-001,1.70492498614961e-001	8.22327768293045e-004,-3.40984997229923e-003
1.37837837837838e+006	9.60463112411833e-001,1.63958622567808e-001	7.90737751763349e-004,-3.27917245135616e-003
1.38828828828829e+006	9.65078666055392e-001,1.53840164117115e-001	6.98426678892168e-004,-3.07680328234230e-003
1.39819819819820e+006	9.67887524477438e-001,1.41666572309430e-001	6.42249510451232e-004,-2.83333144618860e-003
1.40810810810811e+006	9.67322274237671e-001,1.27883197555737e-001	6.53554515246573e-004,-2.55766395111475e-003
1.41801801801802e+006	9.67974530151011e-001,1.21808806065219e-001	6.40509396979776e-004,-2.43617612130438e-003
1.42792792792793e+006	9.73705103544863e-001,1.06422893179823e-001	5.25897929102743e-004,-2.12845786359646e-003
1.43783783783784e+006	9.75421449468089e-001,8.72490872340631e-002	4.91571010638214e-004,-1.74498174468126e-003
1.44774774774775e+006	9.73225691406563e-001,6.36653605057879e-002	5.35486171868740e-004,-1.27330721011576e-003
1.45765765765766e+006	9.61525666886136e-001,3.96684287886413e-002	7.69486662277286e-004,-7.93368575772825e-004
1.46756756756756e+006	9.52034727313166e-001,6.60613771532062e-003	9.59305453736674e-004,-1.32122754306412e-004
1.47747747747747e+006	8.90105008732414e-001,-4.21755257574640e-002	2.19789982535171e-003,8.43510515149281e-004
1.48738738738738e+006	7.79363204870199e-001,5.64519688783546e-002	4.41273590259603e-003,-1.12903937756709e-003
1.49729729729729e+006	8.87064251035950e-001,1.19211555502173e-001	2.25871497928100e-003,-2.38423111004345e-003
1.50720720720720e+006	9.22726792944087e-001,8.82751099481387e-002	1.54546414111826e-003,-1.76550219896277e-003
1.51711711711711e+006	9.53064365842709e-001,5.16735138352977e-002	9.38712683145821e-004,-1.03347027670595e-003
1.52702702702702e+006	9.59407732055516e-001,1.48704898024241e-003	8.11845358889676e-004,-2.97409796048481e-005
1.53693693693693e+006	9.49896195413627e-001,-5.37138043960694e-002	1.00207609172746e-003,1.07427608792139e-003
1.54684684684684e+006	9.21333120829790e-001,-1.18270111425147e-001	1.57333758340419e-003,2.36540222850293e-003
1.55675675675675e+006	8.58012383273066e-001,-1.93284502486581e-001	2.83975233453867e-003,3.86569004973162e-003
